"repository","name","version","installed","installed_version","architecture","classification","description","groups","licenses","project_url","required_dependencies","optional_dependencies","provides","conflicts","replaces","download_size","installed_size","build_date"
"clang64","mingw-w64-clang-x86_64-3proxy","0.9.5-1","False","","any","mingw-package","3proxy - tiny free proxy server (mingw-w64)","","spdx:BSD-3-Clause;OR;Apache-2.0;OR;LGPL-2.1-or-later;OR;GPL-2.0-or-later","https://github.com/z3APA3A/3proxy","mingw-w64-clang-x86_64-cc-libs","","","mingw-w64-clang-x86_64-libproxy","","210.40 KiB","801.10 KiB","Thu Jul 31 14:28:08 2025"
"clang64","mingw-w64-clang-x86_64-4th","3.64.1-1","False","","any","mingw-package","A Forth Compiler (mingw-w64)","","spdx:GPL-3.0-or-later","https://www.xs4all.nl/~thebeez/4tH/index.html","","","","","","101.13 KiB","419.12 KiB","Sat May 17 03:54:47 2025"
"clang64","mingw-w64-clang-x86_64-4ti2","1.6.15-1","False","","any","mingw-package","Software package for algebraic, geometric and combinatorial problems on linear spaces (mingw-w64)","","spdx:GPL-2.0-or-later","https://4ti2.github.io/","mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-glpk;mingw-w64-clang-x86_64-gmp;bash","","","","","1063.25 KiB","5416.43 KiB","Fri Mar  6 15:12:53 2026"
"clang64","mingw-w64-clang-x86_64-64tass","1.60.3243-1","False","","any","mingw-package","64tass is cross (turbo) assembler targeting the MOS 65xx series of micro processors (6502/65C02/R65C02/W65C02/65CE02/65816/DTV/65EL02/4510/45GS02)","","GPLv2","https://tass64.sourceforge.net/","","","","","","407.34 KiB","1349.13 KiB","Sun May 18 02:39:12 2025"
"clang64","mingw-w64-clang-x86_64-7zip","26.02-1","False","","any","mingw-package","A file archiver with a high compression ratio (mingw-w64)","","spdx:LGPL-2.1-or-later;AND;BSD-3-Clause","https://7-zip.org","mingw-w64-clang-x86_64-cc-libs","","","","","1288.65 KiB","4093.62 KiB","Tue Jun 30 09:39:18 2026"
"clang64","mingw-w64-clang-x86_64-86box","5.3-1","False","","any","mingw-package","An emulator for classic IBM PC clones (mingw-w64)","","spdx:GPL-2.0-or-later","https://86box.net/","mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-fluidsynth;mingw-w64-clang-x86_64-freetype;mingw-w64-clang-x86_64-openal;mingw-w64-clang-x86_64-libpng;mingw-w64-clang-x86_64-rtmidi;mingw-w64-clang-x86_64-libslirp;mingw-w64-clang-x86_64-qt6-base","","","","","10.43 MiB","29.79 MiB","Tue Dec 30 05:48:55 2025"
"clang64","mingw-w64-clang-x86_64-a52dec","0.7.4-5","False","","any","mingw-package","A free library for decoding ATSC A/52 streams (mingw-w64)","","GPL2","https://liba52.sourceforge.io/","","","","","","77.84 KiB","267.98 KiB","Mon Dec 18 01:27:51 2023"
"clang64","mingw-w64-clang-x86_64-aalib","1.4rc5-3","False","","any","mingw-package","A portable ASCII art graphic library (mingw-w64)","","LGPL","https://aa-project.sourceforge.net/aalib/","","","","","","168.44 KiB","552.52 KiB","Tue Aug  4 02:03:42 2026"
"clang64","mingw-w64-clang-x86_64-aas-sign","1.1.0-1","False","","any","mingw-package","Azure Artifact Signing utility (mingw-w64)","","spdx:Unlicense","https://github.com/skeeto/aas-sign","mingw-w64-clang-x86_64-cc-libs","","","","","171.88 KiB","571.68 KiB","Thu Jun  4 07:38:01 2026"
"clang64","mingw-w64-clang-x86_64-abinit","10.6.7-1","False","","any","mingw-package","Atomic-scale simulation software. (mingw-w64)","","spdx:GPL-3.0-or-later","https://www.abinit.org","mingw-w64-clang-x86_64-fftw;mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-libpsml;mingw-w64-clang-x86_64-libxc;mingw-w64-clang-x86_64-libxml2;mingw-w64-clang-x86_64-netcdf-fortran;mingw-w64-clang-x86_64-openblas;mingw-w64-clang-x86_64-omp","","","","","58.66 MiB","455.79 MiB","Wed May 20 07:12:00 2026"
"clang64","mingw-w64-clang-x86_64-abiword","3.0.8-1","False","","any","mingw-package","A word processor. (mingw-w64)","","spdx:GPL-2.0-or-later","https://gitlab.gnome.org/World/AbiWord","mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-enchant;mingw-w64-clang-x86_64-fribidi;mingw-w64-clang-x86_64-glib2;mingw-w64-clang-x86_64-libgcrypt;mingw-w64-clang-x86_64-libgda;mingw-w64-clang-x86_64-libgsf;mingw-w64-clang-x86_64-libical;mingw-w64-clang-x86_64-libjpeg-turbo;mingw-w64-clang-x86_64-libpng;mingw-w64-clang-x86_64-librevenge;mingw-w64-clang-x86_64-libwmf;mingw-w64-clang-x86_64-libwpg;mingw-w64-clang-x86_64-libwps;mingw-w64-clang-x86_64-libxml2;mingw-w64-clang-x86_64-libxslt;mingw-w64-clang-x86_64-redland;mingw-w64-clang-x86_64-wv;mingw-w64-clang-x86_64-zlib","","","","","4.35 MiB","24.12 MiB","Mon May 18 04:56:09 2026"
"clang64","mingw-w64-clang-x86_64-abseil-cpp","20260526.0-1","False","","any","mingw-package","Abseil Common Libraries (C++) from Google (mingw-w64)","","spdx:Apache-2.0","https://abseil.io","mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-libwinpthread","","","","","1670.08 KiB","11970.06 KiB","Sun Jun  7 23:03:50 2026"
"clang64","mingw-w64-clang-x86_64-accesskit-c","0.17.0-1","False","","any","mingw-package","Accessibility infrastructure for UI toolkits - C bindings (mingw-w64)","","spdx:Apache-2.0;OR;MIT","https://accesskit.dev","mingw-w64-clang-x86_64-cc-libs","","","","","194.82 KiB","622.68 KiB","Thu Sep  4 15:34:22 2025"
"clang64","mingw-w64-clang-x86_64-ada-url","4.0.0-1","False","","any","mingw-package","WHATWG-compliant and fast URL parser written in modern C++ (mingw-w64)","","spdx:Apache-2.0;OR;MIT","https://github.com/ada-url/ada","mingw-w64-clang-x86_64-cc-libs","","","","","285.69 KiB","1126.78 KiB","Wed Jul 29 10:01:03 2026"
"clang64","mingw-w64-clang-x86_64-adios2","2.12.1-1","False","","any","mingw-package","The Adaptable Input/Output System version 2 (mingw-w64)","","spdx:Apache-2.0","https://adios2.readthedocs.io/en/latest/","mingw-w64-clang-x86_64-aws-sdk-cpp;mingw-w64-clang-x86_64-blosc2;mingw-w64-clang-x86_64-bzip2;mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-curl;mingw-w64-clang-x86_64-hdf5;mingw-w64-clang-x86_64-libpng;mingw-w64-clang-x86_64-libsodium;mingw-w64-clang-x86_64-libwinpthread;mingw-w64-clang-x86_64-openssl;mingw-w64-clang-x86_64-pugixml;mingw-w64-clang-x86_64-yaml-cpp;mingw-w64-clang-x86_64-sqlite3;mingw-w64-clang-x86_64-zeromq;mingw-w64-clang-x86_64-zlib","","","","","3.18 MiB","25.03 MiB","Thu Jul  2 04:18:19 2026"
"clang64","mingw-w64-clang-x86_64-adobe-source-code-pro-fonts","2.042u+1.062i+1.026vf-1","False","","any","mingw-package","Monospaced font family for user interface and coding environments (mingw-w64)","","custom","https://adobe-fonts.github.io/source-code-pro/","","","","","","967.07 KiB","1992.57 KiB","Tue Apr 18 12:50:11 2023"
"clang64","mingw-w64-clang-x86_64-adol-c","2.7.2-7","False","","any","mingw-package","Automatic Differentiation of Algorithms written in C/C++ (mingw-w64)","","spdx:EPL-1.0","https://github.com/coin-or/ADOL-C","mingw-w64-clang-x86_64-gcc-libs;mingw-w64-clang-x86_64-omp","","","","","431.02 KiB","2795.50 KiB","Thu Nov  7 12:05:30 2024"
"clang64","mingw-w64-clang-x86_64-advancecomp","2.6-1","False","","any","mingw-package","Recompression utilities for .zip .png .mng and .gz files using the 7-zip algorithm (mingw-w64)","","spdx:GPL-3.0-or-later","http://www.advancemame.it/comp-readme","mingw-w64-clang-x86_64-gcc-libs;mingw-w64-clang-x86_64-zlib","","","","","296.30 KiB","1549.71 KiB","Wed Oct 18 02:47:51 2023"
"clang64","mingw-w64-clang-x86_64-adwaita-icon-theme","50.0-1","False","","any","mingw-package","GNOME standard icons (mingw-w64)","","spdx:LGPL-3.0-or-later;OR;CC-BY-SA-3.0","https://gitlab.gnome.org/GNOME/adwaita-icon-theme","mingw-w64-clang-x86_64-adwaita-icon-theme-legacy;mingw-w64-clang-x86_64-hicolor-icon-theme;mingw-w64-clang-x86_64-librsvg;mingw-w64-clang-x86_64-gtk-update-icon-cache","","","","","1790.07 KiB","5148.89 KiB","Tue Mar 17 15:59:15 2026"
"clang64","mingw-w64-clang-x86_64-adwaita-icon-theme-legacy","46.2-1","False","","any","mingw-package","Icon theme that provides fallback icons for old apps relying on global icon themes (mingw-w64)","","spdx:LGPL-3.0-or-later;OR;CC-BY-SA-3.0","https://gitlab.gnome.org/GNOME/adwaita-icon-theme-legacy","mingw-w64-clang-x86_64-hicolor-icon-theme;mingw-w64-clang-x86_64-gtk-update-icon-cache","","","","","2.05 MiB","2.11 MiB","Wed May 29 06:25:19 2024"
"clang64","mingw-w64-clang-x86_64-aegisub","3.4.1.r90.g18175e457-6","False","","any","mingw-package","Cross-platform advanced subtitle editor (mingw-w64)","","spdx:BSD-3-Clause","https://aegisub.org/","mingw-w64-clang-x86_64-boost-libs;mingw-w64-clang-x86_64-curl;mingw-w64-clang-x86_64-ffms2;mingw-w64-clang-x86_64-fftw;mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-hunspell;mingw-w64-clang-x86_64-icu;mingw-w64-clang-x86_64-libass;mingw-w64-clang-x86_64-libiconv;mingw-w64-clang-x86_64-openal;mingw-w64-clang-x86_64-portaudio;mingw-w64-clang-x86_64-uchardet;mingw-w64-clang-x86_64-wxwidgets3.2-common-libs;mingw-w64-clang-x86_64-wxwidgets3.2-msw-libs","","","","","3.84 MiB","21.36 MiB","Sun May 10 07:24:08 2026"
"clang64","mingw-w64-clang-x86_64-ag","2.2.0-5","False","","any","mingw-package","The Silver Searcher: An attempt to make something better than ack, which itself is better than grep (mingw-w64)","","spdx:Apache-2.0","https://geoff.greer.fm/ag","mingw-w64-clang-x86_64-pcre;mingw-w64-clang-x86_64-xz;mingw-w64-clang-x86_64-zlib;mingw-w64-clang-x86_64-libwinpthread","","","","","64.15 KiB","147.53 KiB","Sat May 31 08:39:45 2025"
"clang64","mingw-w64-clang-x86_64-age","1.3.1-1","False","","any","mingw-package","A simple, modern and secure file encryption tool (mingw-w64)","","spdx:BSD-3-Clause","https://github.com/FiloSottile/age","","","","","","7.25 MiB","17.83 MiB","Sun Dec 28 16:16:47 2025"
"clang64","mingw-w64-clang-x86_64-age-plugin-yubikey","0.5.0-1","False","","any","mingw-package","Yubikey plugin for age (mingw-w64)","","spdx:Apache-2.0;OR;MIT","https://github.com/str4d/age-plugin-yubikey","mingw-w64-clang-x86_64-cc-libs","mingw-w64-clang-x86_64-age","","","","1228.36 KiB","4118.05 KiB","Tue Dec 30 03:02:15 2025"
"clang64","mingw-w64-clang-x86_64-aichat","0.30.0-1","False","","any","mingw-package","All-in-one AI CLI tool featuring Chat-REPL, Shell Assistant, RAG, AI tools & agents (mingw-w64)","","spdx:MIT;OR;Apache-2.0","https://github.com/sigoden/aichat","mingw-w64-clang-x86_64-cc-libs","","","","","4.15 MiB","10.41 MiB","Wed Jul  9 16:10:01 2025"
"clang64","mingw-w64-clang-x86_64-akira","0.0.16-2","False","","any","mingw-package","Akira is a native Linux Design application built in Vala and GTK. (mingw-w64)","","GPL3","https://github.com/akiraux/Akira","mingw-w64-clang-x86_64-granite;mingw-w64-clang-x86_64-elementary-icon-theme;mingw-w64-clang-x86_64-gtk-elementary-theme;mingw-w64-clang-x86_64-libarchive;mingw-w64-clang-x86_64-goocanvas","","","","","387.46 KiB","2388.62 KiB","Wed Sep 27 02:03:02 2023"
"clang64","mingw-w64-clang-x86_64-alacritty","0.17.0-1","False","","any","mingw-package","A cross-platform, OpenGL terminal emulator (mingw-w64)","","spdx:Apache-2.0;OR;MIT","https://alacritty.org","","mingw-w64-clang-x86_64-ncurses","","","","1806.96 KiB","6349.60 KiB","Tue Apr  7 04:10:46 2026"
"clang64","mingw-w64-clang-x86_64-alembic","1.8.12-1","False","","any","mingw-package","A open framework for storing and sharing scene data (mingw-w64)","","spdx:BSD-3-Clause","https://www.alembic.io/","mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-imath;mingw-w64-clang-x86_64-hdf5","","","","","1530.71 KiB","14232.05 KiB","Wed Jul 15 06:01:13 2026"
"clang64","mingw-w64-clang-x86_64-allegro","5.2.11.1-3","False","","any","mingw-package","Portable library mainly aimed at video game and multimedia programming (mingw-w64)","","spdx:Zlib","https://liballeg.org/","mingw-w64-clang-x86_64-dumb;mingw-w64-clang-x86_64-flac;mingw-w64-clang-x86_64-freetype;mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-libogg;mingw-w64-clang-x86_64-libtheora;mingw-w64-clang-x86_64-libvorbis;mingw-w64-clang-x86_64-libwebp;mingw-w64-clang-x86_64-openal;mingw-w64-clang-x86_64-opusfile;mingw-w64-clang-x86_64-physfs","","mingw-w64-clang-x86_64-allegro-static","mingw-w64-clang-x86_64-allegro-static","","757.73 KiB","3731.57 KiB","Sat May  9 11:04:05 2026"
"clang64","mingw-w64-clang-x86_64-alure","1.2-5","False","","any","mingw-package","Utility library to help manage common tasks with OpenAL applications (mingw-w64)","","MIT","https://kcat.tomasu.net/alure.html","mingw-w64-clang-x86_64-openal","mingw-w64-clang-x86_64-libsndfile","","","","112.95 KiB","713.02 KiB","Sun Apr 17 04:24:54 2022"
"clang64","mingw-w64-clang-x86_64-amf-headers","1.5.2-1","False","","any","mingw-package","Header files for AMD Advanced Media Framework (mingw-w64)","","spdx:MIT","https://github.com/GPUOpen-LibrariesAndSDKs/AMF/","","","","","","64.48 KiB","581.41 KiB","Tue Jun 16 20:30:36 2026"
"clang64","mingw-w64-clang-x86_64-amgcl","1.4.5-1","False","","any","mingw-package","Header-only C++ library for solving large sparse linear systems with algebraic multigrid (AMG) method. (mingw-w64)","","spdx:MIT","http://amgcl.readthedocs.io/","","","","","","138.19 KiB","1204.12 KiB","Fri Oct 31 22:27:16 2025"
"clang64","mingw-w64-clang-x86_64-amqp-cpp","4.3.27-1","False","","any","mingw-package","C++ library for asynchronous non-blocking communication with RabbitMQ (mingw-w64)","","spdx:Apache-2.0","https://github.com/CopernicaMarketingSoftware/AMQP-CPP","mingw-w64-clang-x86_64-gcc-libs","","","","","308.29 KiB","2445.45 KiB","Sat Nov 23 00:17:46 2024"
"clang64","mingw-w64-clang-x86_64-anari-sdk","0.15.0-1","False","","any","mingw-package","ANARI Software Development Kit (SDK) (mingw-w64)","","spdx:Apache-2.0","https://github.com/KhronosGroup/ANARI-SDK","mingw-w64-clang-x86_64-cc-libs","","","","","613.55 KiB","3196.02 KiB","Fri Jun 19 02:25:46 2026"
"clang64","mingw-w64-clang-x86_64-android-tools","37.0.0-1","False","","any","mingw-package","Android platform tools (mingw-w64)","","spdx:Apache-2.0","http://tools.android.com/","mingw-w64-clang-x86_64-brotli;mingw-w64-clang-x86_64-fmt;mingw-w64-clang-x86_64-lz4;mingw-w64-clang-x86_64-pcre2;mingw-w64-clang-x86_64-protobuf;mingw-w64-clang-x86_64-zstd","","","","","2.01 MiB","7.61 MiB","Mon Aug  3 08:51:08 2026"
"clang64","mingw-w64-clang-x86_64-angleproject","2.1.r25748.890b5d8f-3","False","","any","mingw-package","A conformant OpenGL ES implementation for Windows, Mac, Linux, iOS and Android (mingw-w64)","","spdx:BSD-3-Clause","http://angleproject.org/","mingw-w64-clang-x86_64-egl-headers;mingw-w64-clang-x86_64-gles-headers;mingw-w64-clang-x86_64-jsoncpp;mingw-w64-clang-x86_64-libjpeg-turbo;mingw-w64-clang-x86_64-libpng;mingw-w64-clang-x86_64-rapidjson;mingw-w64-clang-x86_64-zlib","","","","","10.02 MiB","82.68 MiB","Sun May 10 03:11:19 2026"
"clang64","mingw-w64-clang-x86_64-ansifilter","2.22-1","False","","any","mingw-package","remove or convert ANSI codes to another format (mingw-w64)","","spdx:GPL-3.0-or-later","https://gitlab.com/saalen/ansifilter","mingw-w64-clang-x86_64-cc-libs","","","","","104.47 KiB","297.18 KiB","Sat Sep 13 22:21:09 2025"
"clang64","mingw-w64-clang-x86_64-antiword","0.37-3","False","","any","mingw-package","Convert MS Word 2.0-2003 documents to plain text or PostScript (mingw-w64)","","GPL3+","http://www.winfield.demon.nl/","","","antiword","","","121.94 KiB","542.18 KiB","Sat Oct 29 06:36:43 2022"
"clang64","mingw-w64-clang-x86_64-antlr3","3.5.3-1","False","","any","mingw-package","ANother Tool for Language Recognition (mingw-w64)","","spdx:BSD-3-Clause","https://www.antlr3.org/","","","","","","124.61 KiB","550.56 KiB","Sat Jun 18 21:55:58 2022"
"clang64","mingw-w64-clang-x86_64-antlr4-runtime-cpp","4.13.2-2","False","","any","mingw-package","ANother Tool for Language Recognition v4 (mingw-w64)","","spdx:BSD-3-Clause","https://www.antlr.org/","mingw-w64-clang-x86_64-cc-libs","","","","","685.87 KiB","5347.86 KiB","Sat May  2 03:19:22 2026"
"clang64","mingw-w64-clang-x86_64-aom","3.14.1-2","False","","any","mingw-package","AV1 codec library (mingw-w64)","","spdx:BSD-2-Clause","https://aomedia.org/","mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-libwinpthread","","","","","3.09 MiB","21.71 MiB","Sun Aug  2 08:11:12 2026"
"clang64","mingw-w64-clang-x86_64-appstream","1.1.3-1","False","","any","mingw-package","Tools and libraries to work with AppStream metadata (mingw-w64)","","spdx:LGPL-2.1-or-later","http://www.freedesktop.org/wiki/Distributions/AppStream/","mingw-w64-clang-x86_64-curl;mingw-w64-clang-x86_64-gettext-runtime;mingw-w64-clang-x86_64-glib2;mingw-w64-clang-x86_64-libxml2;mingw-w64-clang-x86_64-libxmlb;mingw-w64-clang-x86_64-libfyaml","","","","","2.15 MiB","14.76 MiB","Sat Jul  4 05:32:42 2026"
"clang64","mingw-w64-clang-x86_64-appstream-glib","0.8.3-2","False","","any","mingw-package","Objects and methods for reading and writing AppStream metadata (mingw-w64)","","spdx:LGPL-2.1-or-later","https://people.freedesktop.org/~hughsient/appstream-glib/","mingw-w64-clang-x86_64-gdk-pixbuf2;mingw-w64-clang-x86_64-gettext-runtime;mingw-w64-clang-x86_64-glib2;mingw-w64-clang-x86_64-gtk3;mingw-w64-clang-x86_64-json-glib;mingw-w64-clang-x86_64-libyaml;mingw-w64-clang-x86_64-curl;mingw-w64-clang-x86_64-libarchive","","","","","479.94 KiB","3678.38 KiB","Sat Oct  4 23:05:53 2025"
"clang64","mingw-w64-clang-x86_64-apr","1.7.6-1","False","","any","mingw-package","The Apache Portable Runtime (mingw-w64)","","spdx:Apache-2.0","https://apr.apache.org/","","","","","","354.71 KiB","1730.64 KiB","Sat Nov 29 07:22:36 2025"
"clang64","mingw-w64-clang-x86_64-apr-util","1.6.3-2","False","","any","mingw-package","The Apache Portable Runtime (mingw-w64)","","spdx:Apache-2.0","https://apr.apache.org/","mingw-w64-clang-x86_64-apr;mingw-w64-clang-x86_64-expat;mingw-w64-clang-x86_64-libmariadbclient;mingw-w64-clang-x86_64-sqlite3;mingw-w64-clang-x86_64-unixodbc;mingw-w64-clang-x86_64-postgresql;mingw-w64-clang-x86_64-openldap;mingw-w64-clang-x86_64-nss;mingw-w64-clang-x86_64-gdbm;mingw-w64-clang-x86_64-openssl","","","","","246.19 KiB","1240.98 KiB","Thu Jan 29 05:48:23 2026"
"clang64","mingw-w64-clang-x86_64-aravis","0.8.33-4","False","","any","mingw-package","A vision library for genicam based cameras (library, headers, tools) (mingw-w64)","","spdx:LGPL-2.1-or-later","https://wiki.gnome.org/Projects/Aravis","mingw-w64-clang-x86_64-libnotify;mingw-w64-clang-x86_64-libxml2;mingw-w64-clang-x86_64-zlib;mingw-w64-clang-x86_64-libusb;mingw-w64-clang-x86_64-gobject-introspection-runtime","","","","","342.50 KiB","2308.23 KiB","Sun Oct  5 01:17:05 2025"
"clang64","mingw-w64-clang-x86_64-aravis-gst","0.8.33-4","False","","any","mingw-package","A vision library for genicam based cameras (Gtk3 viewer, GStreamer plugin) (mingw-w64)","","spdx:LGPL-2.1-or-later","https://wiki.gnome.org/Projects/Aravis","mingw-w64-clang-x86_64-aravis;mingw-w64-clang-x86_64-gettext-runtime;mingw-w64-clang-x86_64-gtk3;mingw-w64-clang-x86_64-gst-plugins-good;mingw-w64-clang-x86_64-gstreamer","","","","","83.04 KiB","235.12 KiB","Sun Oct  5 01:17:05 2025"
"clang64","mingw-w64-clang-x86_64-argon2","20190702-2","False","","any","mingw-package","This is the reference implementation of Argon2, the password-hashing function that won the Password Hashing Competition (PHC) (mingw-w64)","","CC0;and;Apache;2.0","https://github.com/P-H-C/phc-winner-argon2","","","","","","56.60 KiB","207.91 KiB","Sun Dec 17 12:08:59 2023"
"clang64","mingw-w64-clang-x86_64-args","6.6.0-1","False","","any","mingw-package","Simple header-only C++ argument parser library (mingw-w64)","","spdx:MIT","https://github.com/Taywee/args","","","","","","28.57 KiB","187.55 KiB","Thu Jul 23 00:40:04 2026"
"clang64","mingw-w64-clang-x86_64-argtable","2.13-3","False","","any","mingw-package","ANSI C library for parsing GNU-style command-line options (mingw-w64)","","custom","https://argtable.sourceforge.io","","","","","","2023.71 KiB","4543.65 KiB","Wed Sep 27 07:05:45 2023"
"clang64","mingw-w64-clang-x86_64-aria2","1.37.0-8","False","","any","mingw-package","A multi-protocol & multi-source, cross platform download utility (mingw-w64)","","spdx:GPL-2.0-or-later","https://aria2.github.io/","mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-gettext-runtime;mingw-w64-clang-x86_64-c-ares;mingw-w64-clang-x86_64-libssh2;mingw-w64-clang-x86_64-libxml2;mingw-w64-clang-x86_64-openssl;mingw-w64-clang-x86_64-sqlite3;mingw-w64-clang-x86_64-zlib","mingw-w64-clang-x86_64-ruby","","","","2.46 MiB","20.59 MiB","Thu Jan 29 03:38:24 2026"
"clang64","mingw-w64-clang-x86_64-aribb24","1.0.3-7","False","","any","mingw-package","A library for ARIB STD-B24, decoding JIS 8 bit characters and parsing MPEG-TS stream (mingw-w64)","","spdx:LGPL-3.0-or-later","https://github.com/nkoriyama/aribb24","mingw-w64-clang-x86_64-libpng","","","","","67.06 KiB","272.79 KiB","Tue Jan 13 17:53:33 2026"
"clang64","mingw-w64-clang-x86_64-ark","26.04.3-1","False","","any","mingw-package","Archiving Tool (mingw-w64)","mingw-w64-clang-x86_64-kde-applications;mingw-w64-clang-x86_64-kde-utilities","spdx:LGPL-2.0-or-later","https://apps.kde.org/ark/","mingw-w64-clang-x86_64-breeze-icons;mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-kcolorscheme;mingw-w64-clang-x86_64-kcompletion;mingw-w64-clang-x86_64-kconfig;mingw-w64-clang-x86_64-kconfigwidgets;mingw-w64-clang-x86_64-kcoreaddons;mingw-w64-clang-x86_64-kcrash;mingw-w64-clang-x86_64-kdbusaddons;mingw-w64-clang-x86_64-kfilemetadata;mingw-w64-clang-x86_64-ki18n;mingw-w64-clang-x86_64-kio;mingw-w64-clang-x86_64-kjobwidgets;mingw-w64-clang-x86_64-kparts;mingw-w64-clang-x86_64-kservice;mingw-w64-clang-x86_64-kwidgetsaddons;mingw-w64-clang-x86_64-kwindowsystem;mingw-w64-clang-x86_64-kxmlgui;mingw-w64-clang-x86_64-libarchive;mingw-w64-clang-x86_64-libzip;mingw-w64-clang-x86_64-qt6-base;mingw-w64-clang-x86_64-zlib","mingw-w64-clang-x86_64-p7zip","","","","1469.86 KiB","5858.41 KiB","Fri Jul  3 22:26:41 2026"
"clang64","mingw-w64-clang-x86_64-arm-none-eabi-binutils","2.47-1","False","","any","mingw-package","GNU Tools for ARM Embedded Processors - Binutils (mingw-w64)","mingw-w64-clang-x86_64-arm-none-eabi-toolchain","spdx:GPL-3.0-or-later;AND;GPL-2.0-or-later;AND;LGPL-3.0-or-later;AND;LGPL-2.0-or-later","https://www.gnu.org/software/binutils/binutils.html","mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-libwinpthread;mingw-w64-clang-x86_64-zstd","","","","","3.06 MiB","18.25 MiB","Sun Jul 26 16:00:29 2026"
"clang64","mingw-w64-clang-x86_64-arm-none-eabi-gcc","16.1.0-1","False","","any","mingw-package","GNU Tools for ARM Embedded Processors - GCC (mingw-w64)","mingw-w64-clang-x86_64-arm-none-eabi-toolchain","spdx:GPL-3.0-or-later","https://www.gnu.org/software/gcc/gcc.html","mingw-w64-clang-x86_64-arm-none-eabi-binutils;mingw-w64-clang-x86_64-arm-none-eabi-newlib;mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-gmp;mingw-w64-clang-x86_64-isl;mingw-w64-clang-x86_64-libwinpthread;mingw-w64-clang-x86_64-mpc;mingw-w64-clang-x86_64-mpfr;mingw-w64-clang-x86_64-zlib;mingw-w64-clang-x86_64-zstd","","","","","45.99 MiB","738.79 MiB","Sat Jul 18 12:10:12 2026"
"clang64","mingw-w64-clang-x86_64-arm-none-eabi-newlib","4.6.0.20260123-1","False","","any","mingw-package","GNU Tools for ARM Embedded Processors - Newlib (mingw-w64)","mingw-w64-clang-x86_64-arm-none-eabi-toolchain","spdx:GPL-2.0-or-later;AND;GPL-3.0-or-later;AND;LGPL-2.1-or-later;AND;LGPL-3.0-only;AND;0BSD;AND;BSD-2-Clause;AND;BSD-3-Clause-Clear;AND;custom","https://sourceware.org/newlib/","mingw-w64-clang-x86_64-arm-none-eabi-binutils","","","","","18.48 MiB","281.04 MiB","Mon Jun 15 04:37:50 2026"
"clang64","mingw-w64-clang-x86_64-armadillo","15.4.1-1","False","","any","mingw-package","Fast C++ matrix library with syntax similar to MATLAB and Octave (mingw-w64)","","spdx:Apache-2.0","https://arma.sourceforge.io/","mingw-w64-clang-x86_64-cc-libs;mingw-w64-clang-x86_64-arpack;mingw-w64-clang-x86_64-openblas;mingw-w64-clang-x86_64-superlu","","","","","1864.69 KiB","7742.08 KiB","Sun Jul 12 22:19:28 2026"
"clang64","mingw-w64-clang-x86_64-arpack","3.9.1-6","False","","any","mingw-package","Fortran77 subroutines designed to solve large scale eigenvalue problems (mingw-w64)","","spdx:BSD-3-Clause","https://forge.scilab.org/index.php/p/arpack-ng/","mingw-w64-clang-x86_64-openblas","","mingw-w64-clang-x86_64-arpack-ng","","","468.58 KiB","2471.73 KiB","Tue Jan 13 01:58:10 2026"
"clang64","mingw-w64-clang-x86_64-arpack64","3.9.1-6","False","","any","mingw-package","Fortran77 subroutines designed to solve large scale eigenvalue problems with 64-bit indexing (mingw-w64)","","spdx:BSD-3-Clause","https://forge.scilab.org/index.php/p/arpack-ng/","mingw-w64-clang-x86_64-openblas64","","","","","465.78 KiB","2479.66 KiB","Tue Jan 13 01:58:10 2026"
